Channel 1,Channel 2,Audio Trigger,Movement Label
0.0358582,-0.0167847,0.00762939,Rest
-0.117645,0.00366211,0.00671387,Rest
-0.21698,0.00747681,0.00579834,Rest
0.0708008,-0.0088501,0.00701904,Rest
0.0842285,0.0177002,0.0112915,Rest
-0.120392,0.0135803,0.00640869,Rest
-0.0379944,0.00991821,0.00671387,Rest
0.0276184,0.0050354,0.0100708,Rest
-0.0144958,-0.00183105,0.00701904,Rest
-0.022583,-0.00640869,0.00793457,Rest
-0.0547791,-0.0144958,0.00793457,Rest
-0.0462341,-0.000457764,0.00671387,Rest
-0.00106812,-0.00137329,0.00549316,Rest
0.110321,0.000915527,0.00762939,Rest
0.035553,0.0038147,0.00610352,Rest
-0.0479126,0.0158691,0.00762939,Rest
-0.0379944,0.0105286,0.00640869,Rest
-0.059967,-0.0151062,0.00640869,Rest
-0.0296021,-0.00717163,0.00549316,Rest
-0.0483704,-0.0120544,0.00183105,Rest
-0.0590515,-0.0215149,0.00518799,Rest
0.00167847,-0.0286865,0.00762939,Rest
0.0341797,-0.0233459,0.00579834,Rest
-0.0401306,-0.0279236,0.00579834,Rest
0.018158,-0.0154114,0.00488281,Rest
0.0787354,0.0228882,0.00305176,Rest
-0.00808716,0.0164795,0.00701904,Rest
-0.0170898,-0.0178528,0.00854492,Rest
-0.0320435,-0.0419617,0.0100708,Rest
-0.0183105,-0.0498962,0.00671387,Rest
0.00717163,-0.00701904,0.00793457,Rest
-0.0309753,0.01297,0.00518799,Rest
-0.0498962,0.0,0.00518799,Rest
0.0480652,0.00320435,0.00976563,Rest
-0.0315857,0.0157166,0.00640869,Rest
-0.0479126,0.0311279,0.00732422,Rest
-0.058136,0.0398254,0.00579834,Rest
-0.0572205,0.000152588,0.0088501,Rest
-0.15564,-0.0160217,0.00701904,Rest
-0.0952148,-0.0218201,0.00854492,Rest
-0.0984192,-0.00213623,0.00762939,Rest
0.120392,0.00396729,0.00793457,Rest
0.161896,-0.0140381,0.00701904,Rest
0.111237,-0.0311279,0.00640869,Rest
0.000305176,-0.00274658,0.00671387,Rest
-0.0897217,0.00900269,0.0088501,Rest
-0.10376,0.0120544,0.00640869,Rest
-0.0247192,0.00762939,0.00671387,Rest
-0.0920105,-0.0100708,0.00396729,Rest
-0.0878906,-0.032196,0.00976563,Rest
-0.096283,0.0244141,0.00579834,Rest
-0.0289917,0.0134277,0.00640869,Rest
0.0123596,-0.000152588,0.00854492,Rest
-0.030365,0.00656128,0.00610352,Rest
-0.0195313,-0.0151062,0.00549316,Rest
0.0114441,-0.0163269,0.00671387,Rest
0.00701904,-0.00701904,0.00396729,Rest
0.0177002,0.000610352,0.00732422,Rest
0.0241089,0.00671387,0.00732422,Rest
0.0344849,-0.000915527,0.00823975,Rest
0.00793457,-0.00976563,0.00671387,Rest
-0.0273132,0.00411987,0.00823975,Rest
-0.0260925,0.00900269,0.00701904,Rest
0.0222778,0.0137329,0.00701904,Rest
0.0109863,0.0131226,0.00823975,Rest
0.0221252,-0.0100708,0.0088501,Rest
-0.0727844,-0.0178528,0.00701904,Rest
-0.0631714,-0.0115967,0.00732422,Rest
0.0517273,0.00976563,0.00549316,Rest
0.0592041,0.00808716,0.00305176,Rest
-0.0544739,-0.00808716,0.00518799,Rest
-0.145416,-0.00778198,0.00549316,Rest
-0.018158,-0.0234985,0.00823975,Rest
0.00213623,-0.0218201,0.00549316,Rest
0.0296021,-0.0247192,0.00732422,Rest
0.0601196,0.0038147,0.00701904,Rest
-0.0450134,0.00427246,0.00640869,Rest
-0.00900269,-0.0186157,0.00610352,Rest
0.0189209,-0.0326538,0.0088501,Rest
-0.00778198,-0.0259399,0.00701904,Rest
-0.0338745,-0.0131226,0.00793457,Rest
-0.00259399,-0.0131226,0.0100708,Rest
0.0227356,-0.00946045,0.00610352,Rest
0.0267029,0.00595093,0.00762939,Rest
-0.063324,0.0102234,0.00793457,Rest
-0.0648499,0.0158691,0.00762939,Rest
0.00976563,-0.00793457,0.00701904,Rest
0.00930786,-0.0123596,0.00701904,Rest
-0.0149536,-0.00717163,0.00854492,Rest
-0.067749,0.0119019,0.00518799,Rest
-0.0691223,0.0180054,0.00488281,Rest
-0.0434875,0.00671387,0.00823975,Rest
-0.0144958,-0.0012207,0.0088501,Rest
-0.00183105,-0.0160217,0.00762939,Rest
-0.00762939,0.0012207,0.00762939,Rest
-0.0132751,0.00793457,0.00610352,Rest
-0.0216675,-0.00167847,0.00762939,Rest
-0.0106812,-0.00854492,0.00610352,Rest
0.0175476,-0.00778198,0.00427246,Rest
0.0233459,-0.00930786,0.00640869,Rest
-0.0422668,-0.0137329,0.00762939,Rest
-0.0286865,-0.0132751,0.00335693,Rest
0.0341797,-0.00717163,0.00701904,Rest
-0.0254822,0.0308228,0.00610352,Rest
-0.059967,0.020752,0.00549316,Rest
0.0102234,-0.0125122,0.00640869,Rest
0.042572,-0.0115967,0.00762939,Rest
-0.116272,0.0166321,0.00549316,Rest
0.0613403,-0.00228882,0.00823975,Rest
0.0,-0.0196838,0.00854492,Rest
-0.0840759,-0.0271606,0.00549316,Rest
-0.119324,-0.0219727,0.00610352,Rest
-0.0259399,-0.0109863,0.00640869,Rest
-0.0169373,-0.0209045,0.00854492,Rest
-0.0140381,-0.0372314,0.00640869,Rest
-0.0440979,-0.0325012,0.00793457,Rest
-0.0559998,-0.00732422,0.00457764,Rest
-0.0415039,0.0239563,0.00976563,Rest
0.00762939,0.00244141,0.00823975,Rest
-0.00579834,-0.0137329,0.00823975,Rest
-0.0134277,-0.00427246,0.00701904,Rest
-0.068512,0.0318909,0.00793457,Rest
-0.0062561,0.0364685,0.00823975,Rest
0.0402832,0.0285339,0.00549316,Rest
0.0115967,0.0585938,0.010376,Rest
-0.00854492,0.0151062,0.00793457,Rest
0.00610352,0.0152588,0.00640869,Rest
0.0140381,0.00213623,0.00579834,Rest
-0.0471497,-0.00198364,0.00823975,Rest
-0.0212097,0.00183105,0.00793457,Rest
0.0491333,0.00198364,0.00762939,Rest
-0.0442505,-0.0138855,0.00549316,Rest
-0.0657654,-0.00717163,0.00732422,Rest
-0.0505066,0.0169373,0.00701904,Rest
-0.0366211,0.030365,0.00640869,Rest
-0.00839233,0.00488281,0.00640869,Rest
0.00305176,-0.03479,0.00762939,Rest
-0.0192261,-0.0222778,0.00701904,Rest
-0.11795,-0.0311279,0.00518799,Rest
-0.0657654,-0.00839233,0.00640869,Rest
0.0224304,0.0157166,0.00579834,Rest
-0.080719,0.0012207,0.00640869,Rest
-0.0695801,0.00747681,0.00579834,Rest
0.130463,-0.00106812,0.00732422,Rest
0.172119,0.0126648,0.00946045,Rest
0.0372314,-0.0143433,0.00579834,Rest
-0.204926,-0.0224304,0.00671387,Rest
0.0231934,-0.0228882,0.00671387,Rest
0.0837708,-0.0140381,0.00915527,Rest
-0.0567627,-0.0100708,0.00549316,Rest
-0.00518799,-0.0128174,0.00732422,Rest
0.0247192,-0.0088501,0.00915527,Rest
-0.146179,-0.0215149,0.00549316,Rest
0.035553,-0.0315857,0.00823975,Rest
0.113068,-0.0215149,0.00762939,Rest
0.114441,0.0161743,0.00488281,Rest
-0.16098,0.0125122,0.00762939,Rest
-0.025177,0.0038147,0.00671387,Rest
0.0357056,-0.00106812,0.00701904,Rest
0.0115967,0.00732422,0.00762939,Rest
-0.0143433,0.00579834,0.00946045,Rest
-0.00167847,0.00976563,0.00640869,Rest
-0.00823975,0.0123596,0.00762939,Rest
-0.0805664,-0.00289917,0.00915527,Rest
-0.0466919,-0.0193787,0.00671387,Rest
-0.0366211,-0.0126648,0.00915527,Rest
-0.0447083,0.00656128,0.0112915,Rest
-0.0578308,0.00244141,0.00732422,Rest
-0.0502014,-0.0012207,0.00549316,Rest
-0.0444031,-0.00274658,0.00335693,Rest
-0.0343323,-0.0117493,0.00793457,Rest
0.0222778,-0.0164795,0.00915527,Rest
0.0720215,-0.035553,0.00946045,Rest
0.0294495,-0.0117493,0.00640869,Rest
-0.139313,-0.00869751,0.00762939,Rest
0.0469971,-0.018158,0.00640869,Rest
-0.0527954,-0.00595093,0.00793457,Rest
-0.0169373,-0.00762939,0.00488281,Rest
0.0227356,-0.00946045,0.00366211,Rest
0.00213623,-0.0144958,0.00762939,Rest
-0.0166321,-0.00366211,0.00640869,Rest
-0.0169373,-0.00213623,0.00732422,Rest
-0.0325012,-0.00152588,0.00701904,Rest
-0.0367737,-0.00549316,0.00610352,Rest
-0.0149536,0.00854492,0.00854492,Rest
0.000152588,0.0151062,0.00579834,Rest
-0.017395,0.00579834,0.00732422,Rest
0.0280762,0.0157166,0.00549316,Rest
0.038147,0.00106812,0.00640869,Rest
-0.0898743,-0.0108337,0.00610352,Rest
-0.122528,0.00534058,0.00701904,Rest
-0.00610352,0.0038147,0.00518799,Rest
0.0175476,0.00823975,0.00946045,Rest
0.0245667,0.0195313,0.0109863,Rest
0.0341797,-0.00457764,0.00762939,Rest
0.0221252,-0.019989,0.00823975,Rest
-0.0717163,-0.0012207,0.00640869,Rest
-0.0605774,-0.00427246,0.00640869,Rest
0.000457764,-0.00640869,0.00579834,Rest
-0.0190735,-0.0125122,0.00274658,Rest
-0.0450134,-0.0132751,0.00427246,Rest
-0.0508118,-0.0233459,0.00640869,Rest
-0.0326538,-0.00259399,0.0088501,Rest
-0.0541687,0.0112915,0.00823975,Rest
-0.0637817,0.0309753,0.00671387,Rest
-0.0105286,0.00686646,0.0112915,Rest
0.0309753,-0.00228882,0.00518799,Rest
-0.010376,-0.0291443,0.00823975,Rest
-0.0520325,-0.00701904,0.00732422,Rest
0.0436401,0.0038147,0.00671387,Rest
0.0163269,-0.0132751,0.0088501,Rest
0.0245667,-0.00930786,0.00610352,Rest
0.0730896,0.000457764,0.00640869,Rest
0.0683594,-0.00305176,0.00518799,Rest
0.0311279,-0.00442505,0.00762939,Rest
0.00305176,0.00900269,0.00671387,Rest
-0.0233459,0.00137329,0.00640869,Rest
-0.200806,-0.0166321,0.00762939,Rest
-0.0201416,-0.00350952,0.00915527,Rest
-0.0466919,0.00213623,0.00640869,Rest
-0.0508118,0.0146484,0.00579834,Rest
-0.038147,0.000762939,0.00579834,Rest
-0.0379944,-0.0114441,0.00671387,Rest
-0.00747681,-0.00305176,0.00823975,Rest
-0.00488281,0.00671387,0.00579834,Rest
0.0088501,0.00228882,0.00640869,Rest
0.0137329,-0.0105286,0.00671387,Rest
0.00854492,-0.015564,0.00640869,Rest
-0.00167847,-0.00976563,0.00793457,Rest
0.000610352,0.00701904,0.00610352,Rest
-0.0115967,-0.0100708,0.00640869,Rest
0.00869751,-0.0190735,0.00732422,Rest
0.115204,-0.00671387,0.00946045,Rest
0.134583,-0.0175476,0.00671387,Rest
0.0143433,-0.0244141,0.00793457,Rest
-0.357361,0.0305176,0.00244141,Rest
-0.157471,0.0154114,0.00640869,Rest
0.0114441,-0.0100708,0.0088501,Rest
0.000915527,-0.0106812,0.00823975,Rest
-0.0376892,-0.00457764,0.00579834,Rest
-0.0645447,0.0,0.00732422,Rest
0.0221252,0.00518799,0.00701904,Rest
0.0817871,-0.000610352,0.00640869,Rest
0.127869,-0.0192261,0.00732422,Rest
0.083313,-0.00778198,0.00823975,Rest
-0.0166321,0.0161743,0.00793457,Rest
-0.123138,0.00762939,0.00427246,Rest
-0.065155,-0.00320435,0.00701904,Rest
-0.0201416,-0.0239563,0.0088501,Rest
0.000610352,-0.0115967,0.00549316,Rest
-0.0131226,0.0221252,0.00732422,Rest
-0.0378418,0.0154114,0.00854492,Rest
-0.0634766,0.00259399,0.00793457,Rest
-0.0350952,-0.00244141,0.0106812,Rest
-0.0483704,0.00183105,0.00701904,Rest
-0.019989,-0.00244141,0.00823975,Rest
-0.025177,-0.0115967,0.00701904,Rest
0.00198364,-0.0289917,0.00732422,Rest
0.00900269,-0.00610352,0.00640869,Rest
0.0102234,-0.00396729,0.00640869,Rest
0.0038147,-0.00930786,0.00610352,Rest
-0.00564575,-0.00823975,0.00579834,Rest
-0.00976563,-0.0164795,0.00671387,Rest
-0.00930786,-0.0135803,0.00518799,Rest
-0.000152588,-0.0193787,0.00671387,Rest
0.015564,-0.0151062,0.00549316,Rest
0.00793457,-0.0167847,0.00854492,Rest
0.00778198,0.0184631,0.00762939,Rest
-0.0448608,0.0158691,0.00762939,Rest
-0.0390625,0.000457764,0.00488281,Rest
-0.0772095,-0.00991821,0.00640869,Rest
-0.0189209,-0.0354004,0.0100708,Rest
0.0656128,-0.0553894,0.00579834,Rest
0.00152588,-0.0274658,0.00701904,Rest
-0.0666809,0.00564575,0.00793457,Rest
-0.154724,0.0300598,0.0088501,Rest
0.0137329,0.0279236,0.00610352,Rest
0.0820923,0.0210571,0.00335693,Rest
-0.0210571,-0.00518799,0.00732422,Rest
0.0111389,-0.00640869,0.00762939,Rest
-0.0219727,-0.00534058,0.00488281,Rest
-0.0376892,-0.0126648,0.00610352,Rest
-0.0378418,-0.00152588,0.0088501,Rest
-0.0369263,-0.00732422,0.00579834,Rest
-0.0379944,-0.0175476,0.00610352,Rest
-0.0372314,-0.0108337,0.00610352,Rest
-0.0283813,-0.0154114,0.00671387,Rest
-0.0224304,-0.00106812,0.00762939,Rest
-0.0279236,0.00167847,0.00793457,Rest
-0.00762939,0.00976563,0.00396729,Rest
-0.0146484,0.0123596,0.00549316,Rest
-0.0279236,-0.0012207,0.0088501,Rest
0.00610352,-0.00946045,0.00579834,Rest
0.019989,-0.00732422,0.00671387,Rest
0.000762939,0.00976563,0.00579834,Rest
0.0993347,0.0134277,0.00915527,Rest
0.175171,-0.0479126,0.00701904,Rest
0.0308228,-0.0468445,0.00579834,Rest
-0.0856018,0.00427246,0.00549316,Rest
-0.178986,0.000305176,0.00823975,Rest
-0.0404358,0.0170898,0.00335693,Rest
-0.087738,0.0434875,0.00854492,Rest
-0.065155,0.0189209,0.00976563,Rest
-0.00762939,-0.00869751,0.00640869,Rest
-0.035553,-0.0195313,0.00762939,Rest
-0.0634766,-0.00869751,0.00732422,Rest
0.00320435,-0.0120544,0.00488281,Rest
-0.000610352,-0.00289917,0.00518799,Rest
-0.0140381,0.00564575,0.00732422,Rest
0.0671387,0.0,0.00579834,Rest
0.0865173,-0.00564575,0.00793457,Rest
0.0460815,0.00808716,0.00762939,Rest
-0.176086,0.0141907,0.00732422,Rest
-0.0752258,0.00411987,0.00274658,Rest
0.0244141,-0.0134277,0.00579834,Rest
-0.0569153,-0.00610352,0.00610352,Rest
0.0151062,0.00640869,0.00579834,Rest
0.0160217,0.00839233,0.00549316,Rest
-0.0767517,-0.00808716,0.00640869,Rest
-0.000610352,-0.00976563,0.00610352,Rest
0.0636292,-0.00823975,0.00549316,Rest
0.0202942,0.00839233,0.00610352,Rest
-0.0495911,-0.00137329,0.00671387,Rest
-0.0692749,-0.0169373,0.00671387,Rest
-0.0332642,-0.0289917,0.00793457,Rest
-0.00915527,-0.0213623,0.00701904,Rest
0.0245667,-0.0263977,0.00579834,Rest
0.0744629,-0.0167847,0.00701904,Rest
0.0590515,-0.0283813,0.00640869,Rest
-0.0772095,-0.00869751,0.0106812,Rest
-0.117035,-0.00518799,0.00549316,Rest
0.0337219,-0.00671387,0.00762939,Rest
-0.0250244,-0.0112915,0.00610352,Rest
-0.0646973,0.00396729,0.00793457,Rest
-0.0448608,0.0227356,0.00610352,Rest
-0.0428772,0.0183105,0.00701904,Rest
-0.0782776,-0.00991821,0.00946045,Rest
-0.0468445,0.00305176,0.00762939,Rest
0.00991821,0.0265503,0.00762939,Rest
0.0613403,0.00259399,0.00549316,Rest
0.0262451,0.012207,0.00946045,Rest
-0.111694,0.00366211,0.00671387,Rest
0.0175476,-0.0115967,0.0088501,Rest
0.0286865,-0.0205994,0.00488281,Rest
0.0050354,-0.018158,0.00854492,Rest
0.0593567,-0.0109863,0.00610352,Rest
0.0445557,-0.000152588,0.00854492,Rest
0.0350952,0.00259399,0.00671387,Rest
-0.0280762,-0.00701904,0.00671387,Rest
-0.0144958,-0.00976563,0.00671387,Rest
-0.0338745,-0.00457764,0.00640869,Rest
-0.052948,-0.0151062,0.00549316,Rest
-0.0497437,-0.00762939,0.00640869,Rest
0.00442505,0.00305176,0.00640869,Rest
0.0178528,0.00320435,0.00915527,Rest
-0.0436401,-0.00778198,0.00701904,Rest
-0.08255,0.00701904,0.00610352,Rest
-0.0714111,0.00701904,0.00640869,Rest
-0.00335693,0.00274658,0.00701904,Rest
0.00411987,-0.00961304,0.00640869,Rest
-0.00305176,-0.0242615,0.00854492,Rest
-0.00976563,-0.0233459,0.00946045,Rest
-0.0050354,-0.0201416,0.00762939,Rest
-0.00946045,-0.00518799,0.00701904,Rest
-0.0184631,-0.0062561,0.00854492,Rest
-0.0138855,-0.00213623,0.00762939,Rest
-0.020752,-0.00457764,0.00579834,Rest
-0.0317383,-0.0190735,0.00793457,Rest
-0.0369263,0.00473022,0.00823975,Rest
-0.0128174,-0.00411987,0.00793457,Rest
-0.00320435,-0.0224304,0.00701904,Rest
-0.0721741,-0.0183105,0.00701904,Rest
-0.11261,0.00534058,0.0088501,Rest
0.0917053,0.0154114,0.00823975,Rest
0.0759888,-0.00320435,0.0088501,Rest
-0.0302124,0.0160217,0.00701904,Rest
-0.0480652,0.0186157,0.00976563,Rest
-0.00686646,0.00930786,0.00854492,Rest
0.00900269,-0.0088501,0.00671387,Rest
0.0744629,-0.0213623,0.00610352,Rest
0.125885,-0.0202942,0.00671387,Rest
0.0238037,0.00915527,0.00701904,Rest
-0.193329,0.0131226,0.00671387,Rest
-0.114136,0.000762939,0.00732422,Rest
-0.0267029,-0.00640869,0.00823975,Rest
-0.0486755,-0.00106812,0.00610352,Rest
-0.0363159,0.00534058,0.00610352,Rest
-0.0190735,0.010376,0.00793457,Rest
-0.00442505,-0.01297,0.00701904,Rest
-0.0332642,0.000762939,0.00701904,Rest
-0.0419617,0.00427246,0.00701904,Rest
0.0,-0.00640869,0.0189209,Rest
0.00137329,-0.0112915,0.0201416,Rest
0.0421143,-0.015564,0.0177002,Rest
0.0621033,-0.00701904,0.0186157,Rest
0.0175476,0.00442505,0.0164795,Rest
-0.105438,-0.0140381,0.0198364,Rest
0.0137329,-0.0164795,0.0183105,Rest
0.000457764,-0.0177002,0.0198364,Rest
0.0178528,0.0166321,0.0167847,Rest
-0.00289917,0.0050354,0.015564,Rest
0.0062561,0.00701904,0.0189209,Rest
-0.0749207,0.0,0.0177002,Rest
-0.25528,-0.00244141,0.0256348,Rest
0.00320435,-0.00976563,0.0167847,Rest
-0.00839233,-0.015564,0.00488281,Rest
-0.0315857,-0.00961304,0.0302124,Rest
-0.00839233,-0.00305176,0.00427246,Rest
0.06073,0.0154114,0.0262451,Rest
0.102081,-0.000152588,0.0106812,Rest
-0.0180054,-0.0267029,0.0262451,Rest
-0.0515747,-0.0135803,0.0115967,Rest
-0.0186157,-0.0364685,0.0186157,Rest
-0.0038147,-0.0202942,0.0115967,Rest
-0.00350952,-0.0105286,0.0198364,Rest
-0.0193787,-0.0144958,0.0149536,Rest
-0.0224304,-0.0131226,0.0201416,Rest
-0.0332642,-0.000915527,0.0222778,Rest
-0.0404358,0.00747681,0.020752,Rest
-0.0366211,0.0128174,0.0204468,Rest
-0.0325012,0.0244141,0.0265503,Rest
-0.0350952,0.0196838,0.0213623,Rest
-0.0228882,0.000610352,0.0164795,Rest
-0.0163269,0.00442505,0.0140381,Rest
-0.00640869,0.00671387,0.00610352,Rest
0.00183105,-0.00152588,0.00976563,Rest
-0.000610352,0.00244141,0.0119019,Rest
-0.00442505,0.0125122,0.00762939,Rest
-0.00717163,0.0198364,0.0210571,Rest
0.019989,-0.00167847,0.0375366,Rest
0.0274658,-0.0160217,0.0189209,Rest
0.017395,-0.0236511,0.0219727,Rest
-0.0285339,-0.018158,-0.0012207,Rest
-0.0643921,-0.00350952,0.0314331,Rest
-0.0360107,0.000762939,-0.0088501,Rest
-0.0447083,0.00411987,-0.00488281,Rest
-0.0444031,0.0135803,0.0701904,Rest
-0.0350952,0.0218201,0.0234985,Rest
-0.0268555,0.000152588,0.0482178,Rest
-0.0163269,-0.0210571,0.0357056,Rest
-0.00930786,-0.0357056,0.0137329,Rest
-0.00778198,-0.0602722,-0.000610352,Rest
0.000610352,-0.0784302,0.00579834,Rest
0.00640869,-0.0985718,-0.00549316,Rest
0.0219727,-0.110016,0.0592041,Rest
0.0354004,-0.0958252,0.00640869,Rest
-0.00228882,-0.0668335,0.0363159,Rest
-0.0183105,-0.0370789,-0.00366211,Rest
0.0575256,-0.00930786,0.0,Rest
0.0712585,-0.0209045,0.000305176,Rest
0.0106812,0.00991821,-0.00762939,Rest
-0.123291,0.0453186,0.0112915,Rest
-0.04776,0.0456238,0.0384521,Rest
-0.0526428,0.0453186,0.0518799,Rest
-0.0498962,0.0521851,0.0308228,Rest
-0.0476074,0.0640869,0.0115967,Rest
-0.0334167,0.0442505,0.00701904,Rest
-0.00488281,0.00183105,0.00335693,Rest
0.0135803,0.00900269,0.00488281,Rest
0.00350952,0.050354,0.017395,Rest
0.00442505,0.0334167,0.0601196,Rest
0.000915527,0.0157166,0.0253296,Rest
-0.00244141,0.0115967,0.0271606,Rest
-0.00457764,0.014801,0.000610352,Rest
-0.0160217,0.0289917,0.000915527,Rest
-0.0224304,0.0297546,-0.00457764,Rest
-0.0285339,0.0317383,-0.00549316,Rest
-0.0378418,0.0209045,0.0115967,Rest
-0.0444031,0.00671387,0.0509644,Rest
-0.0395203,0.00213623,0.0335693,Rest
-0.0334167,0.0120544,0.022583,Rest
-0.0286865,0.0245667,-0.0131226,Rest
-0.01297,0.0189209,-0.00396729,Rest
0.0,0.00991821,-0.00183105,Rest
-0.00106812,0.00946045,-0.00915527,Rest
-0.000152588,0.00244141,0.0210571,Rest
0.00259399,-0.012207,0.103149,Rest
0.00701904,0.0109863,-0.00213623,Rest
-0.000762939,0.000762939,0.0723267,Rest
-0.0102234,-0.0038147,-0.0195313,Rest
-0.0192261,0.00427246,-0.0137329,Rest
-0.0210571,0.00350952,-0.039978,Rest
-0.0242615,-0.00152588,-0.020752,Rest
-0.0289917,0.0152588,0.00671387,Rest
-0.035553,0.010376,0.0393677,Rest
-0.0411987,0.00991821,0.0100708,Rest
-0.03479,-0.0140381,-0.000915527,Rest
-0.0273132,-0.0352478,0.072937,Rest
-0.0177002,-0.0332642,-0.00518799,Rest
0.00198364,-0.0276184,0.0222778,Rest
0.0190735,-0.0288391,-0.0375366,Rest
0.0563049,-0.0415039,-0.0149536,Rest
0.0444031,-0.0523376,-0.00946045,Rest
-0.0712585,-0.0308228,0.0448608,Rest
0.0265503,-0.0485229,0.000915527,Rest
-0.039978,-0.0865173,0.00366211,Rest
-0.0202942,-0.106506,0.0643921,Rest
-0.00701904,-0.106201,0.0167847,Rest
0.0326538,-0.0914001,0.0259399,Rest
-0.0297546,-0.0480652,-0.0387573,Rest
-0.0372314,-0.0314331,-0.0274658,Rest
-0.0411987,0.00183105,-0.0320435,Rest
-0.0358582,0.0469971,0.0979614,Rest
-0.0273132,0.032959,0.000610352,Rest
-0.0254822,0.0537109,0.0186157,Rest
-0.0177002,0.0601196,0.0283813,Rest
-0.00686646,0.0367737,0.0180054,Rest
0.000762939,0.0271606,0.0198364,Rest
0.00732422,0.0485229,-0.0296021,Rest
0.0112915,0.0640869,-0.0234985,Rest
0.00671387,0.0166321,-0.0674438,Rest
0.00488281,0.0115967,0.108032,Rest
-0.00106812,0.0138855,0.00366211,Rest
-0.00579834,0.0178528,0.0512695,Rest
-0.0195313,0.0260925,0.012207,Rest
-0.0233459,0.0260925,0.00305176,Rest
-0.0302124,0.022583,0.0140381,Rest
-0.0354004,-0.000305176,-0.0320435,Rest
-0.0418091,0.00335693,-0.0186157,Rest
-0.0448608,-0.015564,-0.0717163,Rest
-0.0363159,-0.0337219,0.090332,Rest
-0.0283813,-0.0526428,-0.00579834,Rest
-0.0160217,-0.0567627,0.0970459,Rest
-0.00762939,-0.0431824,0.0238037,Rest
-0.00106812,-0.00534058,0.00213623,Rest
0.00839233,0.0238037,-0.00366211,Rest
0.00961304,0.0233459,-0.0479126,Rest
0.012207,0.0421143,-0.0436401,Rest
0.010376,0.0628662,-0.00274658,Rest
0.00839233,0.0782776,0.0726318,Rest
-0.00396729,0.0933838,-0.0302124,Rest
-0.0100708,0.0798035,0.112305,Rest
-0.0167847,0.0410461,0.0311279,Rest
-0.0268555,0.0393677,0.00305176,Rest
-0.0401306,0.0233459,-0.00762939,Rest
-0.0448608,-0.0297546,-0.0411987,Rest
-0.0422668,-0.0488281,-0.0753784,Rest
-0.0436401,-0.017395,0.0488281,Rest
-0.037384,0.0465393,0.0430298,Rest
-0.0253296,0.0375366,-0.0476074,Rest
-0.0186157,0.0639343,0.0961304,Rest
-0.0212097,0.0720215,0.0366211,Rest
-0.0137329,0.0442505,0.0204468,Rest
0.000915527,-0.00717163,-0.0289917,Rest
0.019989,-0.0395203,-0.0665283,Rest
0.0146484,-0.0273132,-0.0488281,Rest
0.00854492,-0.0341797,0.112305,Rest
0.000457764,-0.0488281,0.0222778,Rest
-0.0125122,-0.0523376,-0.000610352,Rest
-0.0204468,-0.0408936,0.0671387,Rest
-0.030365,-0.0511169,-0.0115967,Rest
-0.0338745,-0.0508118,0.03479,Rest
-0.0273132,-0.091095,-0.0369263,Rest
-0.020752,-0.102386,-0.0305176,Rest
-0.0106812,-0.0930786,0.00335693,Rest
-0.0050354,-0.0733948,0.0604248,Rest
-0.00213623,-0.0398254,-0.0128174,Rest
0.00335693,-0.0163269,0.067749,Rest
0.00350952,0.0236511,0.062561,Rest
0.00518799,0.0337219,-0.0485229,Rest
-0.00183105,0.0349426,0.000915527,Rest
-0.00350952,0.000762939,-0.039978,Rest
0.0106812,-0.0318909,-0.067749,Rest
0.00549316,-0.0117493,0.0985718,Rest
-0.00518799,-0.0112915,0.0280762,Rest
-0.0170898,-0.0108337,-0.0332642,Rest
-0.0292969,-0.0187683,0.0772095,Rest
-0.0393677,-0.0256348,0.0128174,Rest
-0.0393677,-0.0270081,-0.020752,Rest
-0.035553,-0.0292969,-0.0216675,Rest
-0.0268555,-0.0390625,-0.0485229,Rest
-0.0340271,-0.0411987,-0.000610352,Rest
-0.0627136,-0.0439453,0.100708,Rest
-0.0102234,-0.0509644,0.020752,Rest
0.0254822,-0.0491333,-0.00305176,Rest
0.0195313,-0.0666809,0.072937,Rest
0.0192261,-0.0770569,-0.0241089,Rest
0.0177002,-0.0848389,-0.00823975,Rest
0.010376,-0.100708,-0.0128174,Rest
0.00320435,-0.0996399,-0.0375366,Rest
-0.00808716,-0.0868225,0.0222778,Rest
-0.0189209,-0.0578308,0.0750732,Rest
-0.0158691,-0.00671387,0.0262451,Rest
-0.0195313,0.0268555,0.0201416,Rest
-0.0239563,0.0398254,0.0286865,Rest
-0.0253296,0.0469971,-0.00579834,Rest
-0.0300598,0.0134277,-0.012207,Rest
-0.0334167,-0.00228882,-0.0109863,Rest
-0.0221252,-0.0178528,0.000305176,Rest
-0.0112915,-0.0466919,0.0256348,Rest
0.000305176,-0.058136,0.0506592,Rest
0.0102234,-0.0671387,0.0332642,Rest
0.0163269,-0.065155,0.0201416,Rest
0.0114441,-0.0500488,0.012207,Rest
0.0062561,-0.0132751,0.0100708,Rest
0.00610352,-0.107117,0.00915527,Rest
-0.00167847,-0.137024,0.0137329,Rest
-0.00961304,-0.0497437,0.0198364,Rest
-0.0195313,-0.0119019,0.0280762,Rest
-0.0238037,0.00183105,0.0317383,Rest
-0.0358582,0.0100708,0.0354004,Rest
-0.0346375,0.0308228,0.0274658,Rest
-0.0404358,-0.0497437,0.0244141,Rest
-0.0357056,-0.0639343,0.0228882,Rest
-0.0315857,0.0210571,0.0198364,Rest
-0.0282288,0.098114,0.0183105,Rest
